2026-09-16T21:48:12.451074Z DEBUG panoptikon::inferio::ledger: admitted a worker to a GPU's ledger model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 replica=2 base_mb=Some(31150) base_method="free_delta" reserved_at_load_mb=Some(31202) seeded_from_store=false
2026-09-16T21:48:12.460178Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=0 canvas_pixels=1843200 share_mb=0 room_mb=0 headroom_mb=0 external_mb=1317 reserve_mb=330 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=0 squeezed=true window_requests=2
2026-09-16T21:49:37.438144Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:37.759991Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:38.082493Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:38.403453Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:38.730252Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:39.052727Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:39.379176Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=354 canvas_pixels=1843200 share_mb=354 room_mb=354 headroom_mb=0 external_mb=882 reserve_mb=221 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:39.723330Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:40.043159Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:40.367263Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:40.689621Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:41.012630Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:41.333748Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:41.655100Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:41.973698Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:42.297859Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:42.623731Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:42.943260Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:43.266686Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:43.585399Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:43.905771Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:44.225030Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:44.544872Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:44.863385Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:45.182820Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:45.521200Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:45.839560Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:46.160690Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:46.481443Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:46.802710Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:47.122767Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:47.442530Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:47.763628Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:48.084888Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:48.404580Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:48.726561Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:49.047170Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:49.384073Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:49.705421Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:50.025393Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:50.346092Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:50.665187Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:50.986158Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:51.305063Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:51.625939Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:51.949411Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:52.272241Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:52.599691Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:52.926491Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:53.245485Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:53.566310Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:53.892063Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:54.216282Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:54.538934Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:54.865205Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:55.192121Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:55.512000Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:55.834155Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:56.155477Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:56.478933Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:56.801634Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:57.122787Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:57.447200Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:57.767265Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
2026-09-16T21:49:58.089884Z DEBUG panoptikon::inferio::ledger: issued a memory grant model=clip/qwen3-vl-embedding-8b gpu=GPU-c77d0f94-a65c-d89c-7b73-16c446d242c4 unit_budget=1 mb=334 canvas_pixels=1843200 share_mb=334 room_mb=334 headroom_mb=0 external_mb=898 reserve_mb=225 reserve_rule="capped_default" pre_fit=true ramp_step=0 deflation=22 squeezed=false window_requests=1
